Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,Ticket_int,PassengerId,ReferenceDate,dataset,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int
3,S,missing,missing,Mr,male,8.05,0.0,0.0,29.69911764705882,374746.0,78,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973,0.12083466610260432
2,S,missing,missing,Master,male,29.0,0.0,2.0,0.83,248738.0,79,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.11716187084075358,0.0,0.3333333333333333,0.005572166349551508,0.08020412006273474
3,S,missing,missing,Miss,female,12.475,0.0,0.0,30.0,364516.0,80,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05039980478408279,0.0,0.0,0.40201141614569175,0.11753606215691939
3,S,missing,missing,Mr,male,9.0,0.0,0.0,22.0,345767.0,81,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03636058060575111,0.0,0.0,0.29328621908127206,0.11149055625490115
3,S,missing,missing,Mr,male,9.5,0.0,0.0,29.0,345779.0,82,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.3884207665126393,0.11149442558504272
3,Q,missing,missing,Miss,female,7.7875,0.0,0.0,29.69911764705882,330932.0,83,1912-07,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03146200238525409,0.0,0.0,0.39792222950609973,0.10670709686739031
1,S,missing,missing,Mr,male,47.1,0.0,0.0,28.0,113059.0,84,1912-05,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.19028703850343082,0.0,0.0,0.37483011687958684,0.03645521637294152
2,S,missing,SOC,Miss,female,10.5,0.0,0.0,17.0,14885.0,85,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0424206773733763,0.0,0.0,0.22533297091600976,0.004799581596434025
3,S,missing,missing,Mrs,female,15.85,3.0,0.0,33.0,3101278.0,86,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06403502251123945,0.6,0.0,0.4427833650448491,0.9999890368979323
3,S,missing,WC,Mr,male,34.375,1.0,3.0,16.0,6608.0,87,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1388772175914105,0.2,0.5,0.21174232128295734,0.002130711131288951
3,S,missing,SOTONOQ,Mr,male,8.05,0.0,0.0,29.69911764705882,392086.0,88,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973,0.12642584815716704
3,S,missing,missing,Mr,male,8.05,0.0,0.0,24.0,343275.0,90,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.32046751834737697,0.1106870253621693
3,S,missing,missing,Mr,male,8.05,0.0,0.0,29.0,343276.0,91,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.3884207665126393,0.11068734780634777
3,S,missing,missing,Mr,male,7.8542,0.0,0.0,20.0,347466.0,92,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03173147468818782,0.0,0.0,0.26610491981516715,0.11203838891411119
1,S,E,WEP,Mr,male,61.175,1.0,0.0,46.0,5734.0,93,1912-06,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2471509465063138,0.2,0.0,0.6194618102745311,0.0018488949193115687
3,S,missing,CA,Mr,male,20.575,1.0,2.0,26.0,2315.0,94,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08312432732925878,0.2,0.3333333333333333,0.34764881761348193,0.0007464582731437534
3,S,missing,missing,Mr,male,7.25,0.0,0.0,59.0,364500.0,95,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.7961402555042131,0.11753090305006397
3,S,missing,missing,Mr,male,8.05,0.0,0.0,29.69911764705882,374910.0,96,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973,0.12088754694787239
1,C,A,PC,Mr,male,34.6542,0.0,0.0,71.0,17754.0,97,1912-06,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.14000520360309116,0.0,0.0,0.9592280511008426,0.005724673944446737
1,C,D,PC,Mr,male,63.3583,0.0,1.0,23.0,17759.0,98,1912-07,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2559716193548178,0.0,0.16666666666666666,0.3068768687143245,0.005726286165339056
2,S,missing,missing,Mrs,female,23.0,0.0,1.0,34.0,231919.0,99,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.09292148377025285,0.0,0.16666666666666666,0.4563740146779016,0.07478093142515167
2,S,missing,missing,Mr,male,26.0,1.0,0.0,34.0,244367.0,100,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.2,0.0,0.4563740146779016,0.07879471655866936
3,S,missing,missing,Miss,female,7.8958,0.0,0.0,28.0,349245.0,101,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03189954137187662,0.0,0.0,0.37483011687958684,0.11261201710759833
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,349215.0,102,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973,0.11260234378224442
1,S,D,missing,Mr,male,77.2875,0.0,1.0,21.0,35281.0,103,1912-04,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.31224648595188764,0.0,0.16666666666666666,0.2796955694482196,0.011376153060382187
3,S,missing,missing,Mr,male,8.6542,0.0,0.0,33.0,7540.0,104,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034963526297587914,0.0,0.0,0.4427833650448491,0.0024312291056172355
3,S,missing,missing,Mr,male,7.925,2.0,0.0,37.0,3101276.0,105,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032017511255619725,0.4,0.0,0.497145963577059,0.9999883920095753
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,28.0,349207.0,106,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.37483011687958684,0.1125997642288167
3,S,missing,missing,Miss,female,7.65,0.0,0.0,21.0,343120.0,107,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.030906493514888445,0.0,0.0,0.2796955694482196,0.11063704651450741
3,S,missing,missing,Mr,male,7.775,0.0,0.0,29.69911764705882,312991.0,108,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.0,0.0,0.39792222950609973,0.10092212586157084
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,38.0,349249.0,109,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.5107366132101114,0.11261330688431219
3,Q,missing,missing,Miss,female,24.15,1.0,0.0,29.69911764705882,371110.0,110,1912-04,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09756755795876548,0.2,0.0,0.39792222950609973,0.11966225906970986
1,S,C,missing,Mr,male,52.0,0.0,0.0,47.0,110465.0,111,1912-06,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2100833546110064,0.0,0.0,0.6330524599075835,0.03561879617400636
3,C,missing,missing,Miss,female,14.4542,1.0,0.0,14.5,2665.0,112,1912-05,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.058395900465738636,0.2,0.0,0.19135634683337865,0.0008593137356060919
3,S,missing,missing,Mr,male,8.05,0.0,0.0,22.0,324669.0,113,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.29328621908127206,0.10468762897767138
3,S,missing,missing,Miss,female,9.825,1.0,0.0,20.0,4136.0,114,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03969363382794496,0.2,0.0,0.26610491981516715,0.0013336291221263774
3,C,missing,missing,Miss,female,14.4583,0.0,0.0,17.0,2627.0,115,1912-05,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.058412464730236806,0.0,0.0,0.22533297091600976,0.0008470608568244666
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,70.5,370369.0,117,1912-06,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.9524327262843164,0.11942332793346816
2,S,missing,missing,Mr,male,21.0,1.0,0.0,29.0,11668.0,118,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0848413547467526,0.2,0.0,0.3884207665126393,0.0037622786743159026
1,C,B,PC,Mr,male,247.5208,0.0,1.0,24.0,17558.0,119,1912-05,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.16666666666666666,0.32046751834737697,0.005661474885467828
3,S,missing,missing,Miss,female,31.275,4.0,2.0,2.0,347082.0,120,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1263530176049851,0.8,0.3333333333333333,0.02147322642022289,0.11191457034958108
2,S,missing,SOC,Mr,male,73.5,2.0,0.0,21.0,14879.0,121,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2969447416136341,0.4,0.0,0.2796955694482196,0.004797646931363243
3,S,missing,A,Mr,male,8.05,0.0,0.0,29.69911764705882,454510.0,122,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973,0.1465541035535928
2,C,missing,missing,Mr,male,30.0708,1.0,0.0,32.5,237736.0,123,1912-06,train,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12148797191993561,0.2,0.0,0.4359880402283229,0.07665658921127574
2,S,E,missing,Miss,female,13.0,0.0,0.0,32.5,27267.0,124,1912-06,train,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.4359880402283229,0.008792085414173098
1,S,D,missing,Mr,male,77.2875,0.0,1.0,54.0,35281.0,125,1912-07,test,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.31224648595188764,0.0,0.16666666666666666,0.7281870073389508,0.011376153060382187
3,C,missing,missing,Master,male,11.2417,1.0,0.0,12.0,2651.0,126,1912-06,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.04541719322174136,0.2,0.0,0.1573797227507475,0.0008547995171075983
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.69911764705882,370372.0,127,1912-07,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.39792222950609973,0.11942429526600355
3,S,missing,CA,Mr,male,7.1417,0.0,0.0,24.0,17369.0,128,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.028852928723565856,0.0,0.0,0.32046751834737697,0.005600532935738165
3,C,F,missing,Miss,female,22.3583,1.0,1.0,29.69911764705882,2668.0,129,1912-04,train,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09032897437306278,0.2,0.16666666666666666,0.39792222950609973,0.0008602810681414833
3,S,missing,missing,Mr,male,6.975,0.0,0.0,45.0,347061.0,130,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02817944996945711,0.0,0.0,0.6058711606414786,0.11190779902183334
3,C,missing,missing,Mr,male,7.8958,0.0,0.0,33.0,349241.0,131,1912-06,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.4427833650448491,0.11261072733088448
3,S,missing,SOTONOQ,Mr,male,7.05,0.0,0.0,20.0,3101307.0,132,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.02848245480783837,0.0,0.0,0.26610491981516715,0.9999983877791077
3,S,missing,A,Mrs,female,14.5,1.0,0.0,47.0,53337.0,133,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05858093542037679,0.2,0.0,0.6330524599075835,0.017198205146724998
2,S,missing,missing,Mrs,female,26.0,1.0,0.0,29.0,228414.0,134,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.2,0.0,0.3884207665126393,0.07365076457963597
2,S,missing,CA,Mr,male,13.0,0.0,0.0,25.0,29178.0,135,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.3340581679804295,0.009408276239217467
2,C,missing,SCPARIS,Mr,male,15.0458,0.0,0.0,23.0,2133.0,136,1912-06,train,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.060786002630890006,0.0,0.0,0.3068768687143245,0.0006877734326633374
1,S,D,missing,Miss,female,26.2833,0.0,2.0,19.0,11752.0,137,1912-04,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.10618622758168202,0.0,0.3333333333333333,0.2525142701821147,0.0037893639853068635
1,S,C,missing,Mr,male,53.1,1.0,0.0,37.0,113803.0,138,1912-06,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.21452742557393156,0.2,0.0,0.497145963577059,0.0366951148417186
3,S,missing,missing,Mr,male,9.2167,0.0,0.0,16.0,7534.0,139,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03723606258544736,0.0,0.0,0.21174232128295734,0.0024292944405464524
1,C,B,PC,Mr,male,79.2,0.0,0.0,24.0,17593.0,140,1912-07,test,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3199731093306098,0.0,0.0,0.32046751834737697,0.005672760431714062
3,C,missing,missing,Mrs,female,15.2458,0.0,2.0,29.69911764705882,2678.0,141,1912-04,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06159401553324003,0.0,0.3333333333333333,0.39792222950609973,0.0008635055099261216
3,S,missing,missing,Miss,female,7.75,0.0,0.0,22.0,347081.0,142,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.29328621908127206,0.11191424790540262
3,Q,missing,missing,Mr,male,6.75,0.0,0.0,19.0,365222.0,144,1912-07,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.027270435454313333,0.0,0.0,0.2525142701821147,0.11776370774691486
2,S,missing,missing,Mr,male,11.5,0.0,0.0,18.0,231945.0,145,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.04646074188512642,0.0,0.0,0.23892362054906222,0.07478931497379174
2,S,missing,CA,Mr,male,36.75,1.0,1.0,19.0,33112.0,146,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.14847237080681705,0.2,0.16666666666666666,0.2525142701821147,0.010676771637294151
3,S,missing,missing,Mr,male,7.7958,0.0,0.0,27.0,350043.0,147,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03149553492070161,0.0,0.0,0.3612394672465344,0.11286932756201247
3,S,missing,WC,Miss,female,34.375,2.0,2.0,9.0,6608.0,148,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1388772175914105,0.4,0.3333333333333333,0.11660777385159012,0.002130711131288951
2,S,F,missing,Mr,male,26.0,0.0,2.0,36.5,230080.0,149,1912-07,test,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.0,0.3333333333333333,0.49035063876053275,0.0741879565809567
2,S,missing,missing,LOW,male,13.0,0.0,0.0,42.0,244310.0,150,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0525208386527516,0.0,0.0,0.5650992117423213,0.07877633724049693
2,S,missing,LOW,LOW,male,12.525,0.0,0.0,51.0,1166.0,151,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0506018080096703,0.0,0.0,0.6874150584397934,0.00037596991208881916
1,S,C,missing,Mrs,female,66.6,1.0,0.0,22.0,113776.0,152,1912-05,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2690682964825582,0.2,0.0,0.29328621908127206,0.03668640884890008
3,S,missing,A,Mr,male,8.05,0.0,0.0,55.5,511206.0,153,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.7485729817885295,0.1648353986957778
3,S,missing,A,Mr,male,14.5,0.0,2.0,40.5,5851.0,154,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05858093542037679,0.0,0.3333333333333333,0.5447132372927426,0.0018866208881918361
3,S,missing,LOW,Mr,male,7.3125,0.0,0.0,29.69911764705882,265302.0,155,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.02954297174217278,0.0,0.0,0.39792222950609973,0.08554508543480953
1,C,missing,PC,Mr,male,61.3792,0.0,1.0,51.0,17597.0,156,1912-07,test,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.24797592767961316,0.0,0.16666666666666666,0.6874150584397934,0.005674050208427917
3,Q,missing,missing,Miss,female,7.7333,0.0,0.0,16.0,35851.0,157,1912-04,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03124303088871723,0.0,0.0,0.21174232128295734,0.011559946242106567
3,S,missing,SOTONOQ,Mr,male,8.05,0.0,0.0,30.0,392090.0,158,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.40201141614569175,0.12642713793388088
3,S,missing,missing,Mr,male,8.6625,0.0,0.0,29.69911764705882,315037.0,159,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034997058833035444,0.0,0.0,0.39792222950609973,0.10158184665070782
3,S,missing,missing,Mr,male,16.1,0.0,1.0,44.0,371362.0,161,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06504503863917699,0.0,0.16666666666666666,0.5922805110084262,0.11974351500268274
