Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,PassengerId,ReferenceDate,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean
1,C,D,missing,Mrs,female,75.25,1.0,0.0,60.0,367,1912-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3040148545091968,0.2,0.0,0.8097309051372655
3,C,missing,missing,Mrs,female,7.2292,0.0,0.0,29.69911764705882,368,1912-04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.02920643436834399,0.0,0.0,0.39792222950609973
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,29.69911764705882,369,1912-07,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.39792222950609973
1,C,B,PC,Miss,female,69.3,0.0,0.0,24.0,370,1912-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.27997647066428355,0.0,0.0,0.32046751834737697
1,C,E,missing,Mr,male,55.4417,1.0,0.0,25.0,371,1912-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2239880446410968,0.2,0.0,0.3340581679804295
3,S,missing,missing,Mr,male,6.4958,1.0,0.0,18.0,372,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.026243451055426453,0.2,0.0,0.23892362054906222
3,S,missing,missing,Mr,male,8.05,0.0,0.0,19.0,373,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.2525142701821147
1,C,missing,PC,Mr,male,135.6333,0.0,0.0,22.0,374,1912-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.547967281941558,0.0,0.0,0.29328621908127206
3,S,missing,missing,Miss,female,21.075,3.0,1.0,3.0,375,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08514435958513385,0.6,0.16666666666666666,0.03506387605327535
1,C,missing,PC,Mrs,female,82.1708,1.0,0.0,29.69911764705882,376,1912-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33197533298211707,0.2,0.0,0.39792222950609973
3,S,missing,CA,Miss,female,7.25,0.0,0.0,22.0,377,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.029290467710188395,0.0,0.0,0.29328621908127206
1,C,C,missing,Mr,male,211.5,0.0,2.0,27.0,378,1912-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.8544736442351512,0.0,0.3333333333333333,0.3612394672465344
3,C,missing,missing,Mr,male,4.0125,0.0,0.0,20.0,379,1912-07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.016210758853397372,0.0,0.0,0.26610491981516715
3,S,missing,missing,Mr,male,7.775,0.0,0.0,19.0,380,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.0,0.0,0.2525142701821147
1,C,missing,PC,Miss,female,227.525,0.0,0.0,42.0,381,1912-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9192156780359468,0.0,0.0,0.5650992117423213
3,C,missing,missing,Miss,female,15.7417,0.0,2.0,1.0,382,1912-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.06359748352461692,0.0,0.3333333333333333,0.007882576787170428
1,S,missing,missing,Mrs,female,52.0,1.0,0.0,35.0,384,1912-04,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2100833546110064,0.2,0.0,0.46996466431095407
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,385,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973
2,S,missing,SOC,Mr,male,73.5,0.0,0.0,18.0,386,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2969447416136341,0.0,0.0,0.23892362054906222
3,S,missing,CA,Master,male,46.9,5.0,2.0,1.0,387,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1894790256010808,1.0,0.3333333333333333,0.007882576787170428
2,S,missing,missing,Miss,female,13.0,0.0,0.0,36.0,388,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.4835553139440065
3,Q,missing,missing,Mr,male,7.7292,0.0,0.0,29.69911764705882,389,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031226466624219053,0.0,0.0,0.39792222950609973
2,C,missing,SCAHBasle,Miss,female,12.0,0.0,0.0,17.0,390,1912-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04848077414100148,0.0,0.0,0.22533297091600976
1,S,B,missing,Mr,male,120.0,1.0,2.0,36.0,391,1912-07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4848077414100148,0.2,0.3333333333333333,0.4835553139440065
3,S,missing,missing,Mr,male,7.7958,0.0,0.0,21.0,392,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03149553492070161,0.0,0.0,0.2796955694482196
3,S,missing,missing,Mr,male,7.925,2.0,0.0,28.0,393,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032017511255619725,0.4,0.0,0.37483011687958684
1,C,D,missing,Miss,female,113.275,1.0,0.0,23.0,394,1912-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4576383075684953,0.2,0.0,0.3068768687143245
3,S,G,PPP,Mrs,female,16.7,0.0,2.0,24.0,395,1912-06,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06746907734622706,0.0,0.3333333333333333,0.32046751834737697
3,S,missing,missing,Mr,male,7.7958,0.0,0.0,22.0,396,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03149553492070161,0.0,0.0,0.29328621908127206
3,S,missing,missing,Miss,female,7.8542,0.0,0.0,31.0,397,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03173147468818782,0.0,0.0,0.4156020657787442
2,S,missing,missing,Mr,male,26.0,0.0,0.0,46.0,398,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.0,0.0,0.6194618102745311
2,S,missing,missing,Dr,male,10.5,0.0,0.0,23.0,399,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0424206773733763,0.0,0.0,0.3068768687143245
2,S,missing,missing,Mrs,female,12.65,0.0,0.0,28.0,400,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.051106816073639066,0.0,0.0,0.37483011687958684
3,S,missing,missing,Mr,male,8.05,0.0,0.0,26.0,402,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.34764881761348193
3,S,missing,missing,Miss,female,9.825,1.0,0.0,21.0,403,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03969363382794496,0.2,0.0,0.2796955694482196
3,S,missing,missing,Miss,female,8.6625,0.0,0.0,20.0,405,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.034997058833035444,0.0,0.0,0.26610491981516715
2,S,missing,missing,Mr,male,21.0,1.0,0.0,34.0,406,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0848413547467526,0.2,0.0,0.4563740146779016
3,S,missing,missing,Mr,male,7.75,0.0,0.0,51.0,407,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.6874150584397934
2,S,missing,missing,Master,male,18.75,1.0,1.0,3.0,408,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.07575120959531481,0.2,0.16666666666666666,0.03506387605327535
3,S,missing,missing,Mr,male,7.775,0.0,0.0,21.0,409,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.0,0.0,0.2796955694482196
3,S,missing,missing,Miss,female,25.4667,3.0,1.0,29.69911764705882,410,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.10288711090138687,0.6,0.16666666666666666,0.39792222950609973
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,411,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973
3,Q,missing,missing,Mr,male,6.8583,0.0,0.0,29.69911764705882,412,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02770797444093587,0.0,0.0,0.39792222950609973
1,Q,C,missing,Miss,female,90.0,1.0,0.0,33.0,413,1912-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.36360580605751114,0.2,0.0,0.4427833650448491
2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,414,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.39792222950609973
3,S,missing,missing,Mrs,female,8.05,0.0,0.0,29.69911764705882,416,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.032522519319588494,0.0,0.0,0.39792222950609973
2,S,missing,missing,Mrs,female,32.5,1.0,1.0,34.0,417,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.131302096631879,0.2,0.16666666666666666,0.4563740146779016
2,S,missing,missing,Miss,female,13.0,0.0,2.0,18.0,418,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.3333333333333333,0.23892362054906222
2,S,missing,missing,Mr,male,13.0,0.0,0.0,30.0,419,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.40201141614569175
3,S,missing,missing,Miss,female,24.15,0.0,2.0,10.0,420,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09756755795876548,0.0,0.3333333333333333,0.13019842348464258
3,C,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,421,1912-07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973
3,Q,missing,A,Mr,male,7.7333,0.0,0.0,21.0,422,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.03124303088871723,0.0,0.0,0.2796955694482196
3,S,missing,missing,Mr,male,7.875,0.0,0.0,29.0,423,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03181550803003222,0.0,0.0,0.3884207665126393
3,S,missing,missing,Mrs,female,14.4,1.0,1.0,28.0,424,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.05817692896920178,0.2,0.16666666666666666,0.37483011687958684
3,S,missing,missing,Mr,male,20.2125,1.0,1.0,18.0,425,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08165980394374936,0.2,0.16666666666666666,0.23892362054906222
3,S,missing,A,Mr,male,7.25,0.0,0.0,29.69911764705882,426,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.39792222950609973
2,S,missing,missing,Mrs,female,26.0,1.0,0.0,28.0,427,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.2,0.0,0.37483011687958684
2,S,missing,missing,Miss,female,26.0,0.0,0.0,19.0,428,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1050416773055032,0.0,0.0,0.2525142701821147
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.69911764705882,429,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.39792222950609973
3,S,E,SOTONOQ,Mr,male,8.05,0.0,0.0,32.0,430,1912-04,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.42919271541179665
1,S,C,missing,Mr,male,26.55,0.0,0.0,28.0,431,1912-07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.37483011687958684
3,S,missing,missing,Mrs,female,16.1,1.0,0.0,29.69911764705882,432,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06504503863917699,0.2,0.0,0.39792222950609973
2,S,missing,SCAH,Mrs,female,26.0,1.0,0.0,42.0,433,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.2,0.0,0.5650992117423213
1,S,E,missing,Mr,male,55.9,1.0,0.0,50.0,435,1912-07,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2258396062068319,0.2,0.0,0.673824408806741
1,S,B,missing,Miss,female,120.0,1.0,2.0,14.0,436,1912-05,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4848077414100148,0.2,0.3333333333333333,0.1845610220168524
3,S,missing,WC,Miss,female,34.375,2.0,2.0,21.0,437,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1388772175914105,0.4,0.3333333333333333,0.2796955694482196
2,S,missing,missing,Mrs,female,18.75,2.0,3.0,24.0,438,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.07575120959531481,0.4,0.5,0.32046751834737697
2,S,missing,CA,Mr,male,10.5,0.0,0.0,31.0,440,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.4156020657787442
2,S,missing,FCC,Mrs,female,26.25,1.0,1.0,45.0,441,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10605169343344074,0.2,0.16666666666666666,0.6058711606414786
3,S,missing,missing,Mr,male,9.5,0.0,0.0,20.0,442,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.26610491981516715
3,S,missing,missing,Mr,male,7.775,1.0,0.0,25.0,443,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.2,0.0,0.3340581679804295
2,S,missing,missing,Ms,female,13.0,0.0,0.0,28.0,444,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0525208386527516,0.0,0.0,0.37483011687958684
3,S,missing,missing,Mr,male,8.1125,0.0,0.0,29.69911764705882,445,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03277502335157288,0.0,0.0,0.39792222950609973
1,S,A,missing,Master,male,81.8583,0.0,2.0,4.0,446,1912-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3307128128221951,0.0,0.3333333333333333,0.04865452568632781
2,S,missing,missing,Miss,female,19.5,0.0,1.0,13.0,447,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.07878125797912741,0.0,0.16666666666666666,0.17097037238379995
1,S,missing,missing,Mr,male,26.55,0.0,0.0,34.0,448,1912-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.4563740146779016
3,C,missing,missing,Miss,female,19.2583,2.0,1.0,5.0,449,1912-07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0778047743866374,0.4,0.16666666666666666,0.06224517531938027
1,S,C,missing,Major,male,30.5,0.0,0.0,52.0,450,1912-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.12322196760837877,0.0,0.0,0.7010057080728459
2,S,missing,CA,Mr,male,27.75,1.0,2.0,36.0,451,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11211179020106593,0.2,0.3333333333333333,0.4835553139440065
3,S,missing,missing,Mr,male,19.9667,1.0,0.0,29.69911764705882,452,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.08066675608676119,0.2,0.0,0.39792222950609973
1,C,C,missing,Mr,male,27.75,0.0,0.0,30.0,453,1912-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.11211179020106593,0.0,0.0,0.40201141614569175
1,C,C,missing,Mr,male,89.1042,1.0,0.0,49.0,454,1912-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.35998671626788536,0.2,0.0,0.6602337591736885
3,S,missing,A,Mr,male,8.05,0.0,0.0,29.69911764705882,455,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973
3,C,missing,missing,Mr,male,7.8958,0.0,0.0,29.0,456,1912-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.3884207665126393
1,S,E,missing,Mr,male,26.55,0.0,0.0,65.0,457,1912-05,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.8776841533025278
1,S,D,missing,Mrs,female,51.8625,1.0,0.0,29.69911764705882,458,1912-05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.20952784574064076,0.2,0.0,0.39792222950609973
2,S,missing,FCC,Miss,female,10.5,0.0,0.0,50.0,459,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0424206773733763,0.0,0.0,0.673824408806741
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,29.69911764705882,460,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.39792222950609973
1,S,E,missing,Mr,male,26.55,0.0,0.0,48.0,461,1912-05,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.6466431095406361
