Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Fare,SibSp,Parch,Age_Mean,Ticket_int,PassengerId,ReferenceDate,Survived,dataset,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_STONO,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int
3,S,F,missing,Mr,7.65,0.0,0.0,25.0,348123.0,76,1912-05,0,train,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014931805565640218,0.0,0.0,0.3088715757728072,0.015069415592044324
3,S,missing,missing,Mr,7.8958,0.0,0.0,29.69911764705882,349208.0,77,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.36792055349407915,0.015116382658045043
3,S,missing,missing,Mr,8.05,0.0,0.0,29.69911764705882,374746.0,78,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.36792055349407915,0.016221861857608495
2,S,missing,missing,Master,29.0,0.0,2.0,0.83,248738.0,79,1912-06,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.056604230248832196,0.0,0.3333333333333333,0.005152048253329982,0.010767275633996952
3,S,missing,missing,Miss,12.475,0.0,0.0,30.0,364516.0,80,1912-07,1,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.024349578357040744,0.0,0.0,0.37170143252073384,0.015779029521030295
3,S,missing,missing,Mr,9.0,0.0,0.0,22.0,345767.0,81,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.017566830077223785,0.0,0.0,0.2711736617240513,0.014967429963014194
3,S,missing,missing,Mr,9.5,0.0,0.0,29.0,345779.0,82,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.018542765081513996,0.0,0.0,0.35913546117114853,0.014967949414435399
3,Q,missing,missing,Miss,7.7875,0.0,0.0,29.69911764705882,330932.0,83,1912-07,1,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.015200187691820024,0.0,0.0,0.36792055349407915,0.01432525814354815
1,S,missing,missing,Mr,47.1,0.0,0.0,28.0,113059.0,84,1912-05,0,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.09193307740413781,0.0,0.0,0.3465694898215632,0.004894054852511725
2,S,missing,SOC,Miss,10.5,0.0,0.0,17.0,14885.0,85,1912-05,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020494635090094415,0.0,0.0,0.20834380497612465,0.0006443362003877358
3,S,missing,missing,Mrs,15.85,3.0,0.0,33.0,3101278.0,86,1912-07,1,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.030937139635999665,0.375,0.0,0.4093993465694898,0.13424693872126817
3,S,missing,WC,Mr,34.375,1.0,3.0,16.0,6608.0,87,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06709553154495196,0.125,0.5,0.19577783362653933,0.00028604458261082693
3,S,missing,SOTONOQ,Mr,8.05,0.0,0.0,29.69911764705882,392086.0,88,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.36792055349407915,0.016972469161251315
1,S,C,missing,Miss,263.0,3.0,2.0,23.0,19950.0,89,1912-06,1,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5133418122566505,0.375,0.3333333333333333,0.2837396330736366,0.0008635879877551448
3,S,missing,missing,Mr,8.05,0.0,0.0,24.0,343275.0,90,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.2963056044232219,0.014859557217877059
3,S,missing,missing,Mr,8.05,0.0,0.0,29.0,343276.0,91,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.35913546117114853,0.014859600505495493
3,S,missing,missing,Mr,7.8542,0.0,0.0,20.0,347466.0,92,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015330377421392339,0.0,0.0,0.24604171902488062,0.01504097562673329
1,S,E,WEP,Mr,61.175,1.0,0.0,46.0,5734.0,93,1912-06,0,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.11940564777490723,0.125,0.0,0.572756974114099,0.00024821120409964915
3,S,missing,CA,Mr,20.575,1.0,2.0,26.0,2315.0,94,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04015972542654215,0.125,0.3333333333333333,0.32143754712239253,0.00010021083667434387
3,S,missing,missing,Mr,7.25,0.0,0.0,59.0,364500.0,95,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014151057562208049,0.0,0.0,0.7361146016587082,0.01577833691913535
3,S,missing,missing,Mr,8.05,0.0,0.0,29.69911764705882,374910.0,96,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.36792055349407915,0.016228961027031644
1,C,A,PC,Mr,34.6542,0.0,0.0,71.0,17754.0,97,1912-06,0,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06764049365134761,0.0,0.0,0.8869062578537321,0.0007685283776744281
1,C,D,PC,Mr,63.3583,0.0,1.0,23.0,17759.0,98,1912-07,1,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12366716556464086,0.0,0.16666666666666666,0.2837396330736366,0.0007687448157665973
2,S,missing,missing,Mrs,23.0,0.0,1.0,34.0,231919.0,99,1912-04,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.04489301019734967,0.0,0.16666666666666666,0.42196531791907516,0.010039221179558166
2,S,missing,missing,Mr,26.0,1.0,0.0,34.0,244367.0,100,1912-05,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.050748620223090936,0.125,0.0,0.42196531791907516,0.01057806545382263
3,S,missing,missing,Miss,7.8958,0.0,0.0,28.0,349245.0,101,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.015411575213749284,0.0,0.0,0.3465694898215632,0.015117984299927095
3,S,missing,missing,Mr,7.8958,0.0,0.0,29.69911764705882,349215.0,102,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.36792055349407915,0.015116685671374079
1,S,D,missing,Mr,77.2875,0.0,1.0,21.0,35281.0,103,1912-04,0,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.15085515328815924,0.0,0.16666666666666666,0.2586076903744659,0.0015272304659643742
3,S,missing,missing,Mr,8.6542,0.0,0.0,33.0,7540.0,104,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.016891873428256675,0.0,0.0,0.4093993465694898,0.0003263886429911675
3,S,missing,missing,Mr,7.925,2.0,0.0,37.0,3101276.0,105,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015468569817999833,0.25,0.0,0.4596632319678311,0.1342468521460313
3,S,missing,missing,Mr,7.8958,0.0,0.0,28.0,349207.0,106,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.3465694898215632,0.015116339370426609
3,S,missing,missing,Miss,7.65,0.0,0.0,21.0,343120.0,107,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.014931805565640218,0.0,0.0,0.2586076903744659,0.014852847637019814
3,S,missing,missing,Mr,7.775,0.0,0.0,29.69911764705882,312991.0,108,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015175789316712771,0.0,0.0,0.36792055349407915,0.013548634981226593
3,S,missing,missing,Mr,7.8958,0.0,0.0,38.0,349249.0,109,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.4722292033174164,0.01511815745040083
3,Q,missing,missing,Miss,24.15,1.0,0.0,29.69911764705882,371110.0,110,1912-04,1,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.04713766070721715,0.125,0.0,0.36792055349407915,0.016064468076983047
1,S,C,missing,Mr,52.0,0.0,0.0,47.0,110465.0,111,1912-06,0,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10149724044618187,0.0,0.0,0.5853229454636844,0.004781766770294339
3,C,missing,missing,Miss,14.4542,1.0,0.0,14.5,2665.0,112,1912-05,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.028212719478023115,0.125,0.0,0.17692887660216136,0.00011536150312618852
3,S,missing,missing,Mr,8.05,0.0,0.0,22.0,324669.0,113,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.2711736617240513,0.014054147789296997
3,S,missing,missing,Miss,9.825,1.0,0.0,20.0,4136.0,114,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.019177122834302632,0.125,0.0,0.24604171902488062,0.00017903758984236988
3,C,missing,missing,Miss,14.4583,0.0,0.0,17.0,2627.0,115,1912-05,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.028220722145058292,0.0,0.0,0.20834380497612465,0.00011371657362570253
3,S,missing,STONO,Mr,7.925,0.0,0.0,21.0,23101294.0,116,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015468569817999833,0.0,0.0,0.2586076903744659,1.0
3,Q,missing,missing,Mr,7.75,0.0,0.0,70.5,370369.0,117,1912-06,0,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015126992566498259,0.0,0.0,0.8806232721789394,0.01603239195172357
2,S,missing,missing,Mr,21.0,1.0,0.0,29.0,11668.0,118,1912-04,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.04098927018018883,0.125,0.0,0.35913546117114853,0.0005050799318860667
1,C,B,PC,Mr,247.5208,0.0,1.0,24.0,17558.0,119,1912-05,0,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4831284260198326,0.0,0.16666666666666666,0.2963056044232219,0.0007600440044613951
3,S,missing,missing,Miss,31.275,4.0,2.0,2.0,347082.0,120,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06104473451835265,0.5,0.3333333333333333,0.01985423473234481,0.015024353181254694
2,S,missing,SOC,Mr,73.5,2.0,0.0,21.0,14879.0,121,1912-06,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1434624456306609,0.25,0.0,0.2586076903744659,0.0006440764746771328
3,S,missing,A,Mr,8.05,0.0,0.0,29.69911764705882,454510.0,122,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.36792055349407915,0.019674655454365458
2,C,missing,missing,Mr,30.0708,1.0,0.0,32.5,237736.0,123,1912-06,0,train,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.058694292654020104,0.125,0.0,0.40311636089469716,0.010291025255987825
2,S,E,missing,Miss,13.0,0.0,0.0,32.5,27267.0,124,1912-06,1,train,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.025374310111545468,0.0,0.0,0.40311636089469716,0.0011803234918355656
1,S,D,missing,Mr,77.2875,0.0,1.0,54.0,35281.0,125,1912-07,0,test,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.15085515328815924,0.0,0.16666666666666666,0.6732847449107816,0.0015272304659643742
3,C,missing,missing,Master,11.2417,1.0,0.0,12.0,2651.0,126,1912-06,1,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.021942337075458514,0.125,0.0,0.14551394822819805,0.00011475547646811473
3,Q,missing,missing,Mr,7.75,0.0,0.0,29.69911764705882,370372.0,127,1912-07,0,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015126992566498259,0.0,0.0,0.36792055349407915,0.01603252181457887
3,S,missing,CA,Mr,7.1417,0.0,0.0,24.0,17369.0,128,1912-07,1,test,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01393967004027879,0.0,0.0,0.2963056044232219,0.000751862644577399
3,C,F,missing,Miss,22.3583,1.0,1.0,29.69911764705882,2668.0,129,1912-04,1,train,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.04364049521284361,0.125,0.16666666666666666,0.36792055349407915,0.00011549136598149004
3,S,missing,missing,Mr,6.975,0.0,0.0,45.0,347061.0,130,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.013614293309848433,0.0,0.0,0.5601910027645137,0.015023444141267585
3,C,missing,missing,Mr,7.8958,0.0,0.0,33.0,349241.0,131,1912-06,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.4093993465694898,0.01511781114945336
3,S,missing,SOTONOQ,Mr,7.05,0.0,0.0,20.0,3101307.0,132,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013760683560491965,0.0,0.0,0.24604171902488062,0.13424819406220276
3,S,missing,A,Mrs,14.5,1.0,0.0,47.0,53337.0,133,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.028302115124416098,0.125,0.0,0.5853229454636844,0.0023088317044058226
2,S,missing,missing,Mrs,26.0,1.0,0.0,29.0,228414.0,134,1912-07,1,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.050748620223090936,0.125,0.0,0.35913546117114853,0.00988749807694755
2,S,missing,CA,Mr,13.0,0.0,0.0,25.0,29178.0,135,1912-05,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.025374310111545468,0.0,0.0,0.3088715757728072,0.0012630461306626373
2,C,missing,SCPARIS,Mr,15.0458,0.0,0.0,23.0,2133.0,136,1912-06,0,train,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02936744577509929,0.0,0.0,0.2837396330736366,9.233249011938465e-05
1,S,D,missing,Miss,26.2833,0.0,2.0,19.0,11752.0,137,1912-04,1,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.051301584996521765,0.0,0.3333333333333333,0.23347574767529528,0.0005087160918345094
1,S,C,missing,Mr,53.1,1.0,0.0,37.0,113803.0,138,1912-06,0,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10364429745562033,0.125,0.0,0.4596632319678311,0.004926260840626503
3,S,missing,missing,Mr,9.2167,0.0,0.0,16.0,7534.0,139,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.01798980030808316,0.0,0.0,0.19577783362653933,0.00032612891728056446
1,C,B,PC,Mr,79.2,0.0,0.0,24.0,17593.0,140,1912-07,0,test,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15458810467956932,0.0,0.0,0.2963056044232219,0.0007615590711065796
3,C,missing,missing,Mrs,15.2458,0.0,2.0,29.69911764705882,2678.0,141,1912-04,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.029757819776815374,0.0,0.3333333333333333,0.36792055349407915,0.00011592424216582846
3,S,missing,missing,Miss,7.75,0.0,0.0,22.0,347081.0,142,1912-05,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.015126992566498259,0.0,0.0,0.2711736617240513,0.015024309893636262
3,S,missing,STONO,Mrs,15.85,1.0,0.0,24.0,23101279.0,143,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.030937139635999665,0.125,0.0,0.2963056044232219,0.9999993506857235
3,Q,missing,missing,Mr,6.75,0.0,0.0,19.0,365222.0,144,1912-07,0,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.013175122557917838,0.0,0.0,0.23347574767529528,0.015809590579644588
2,S,missing,missing,Mr,11.5,0.0,0.0,18.0,231945.0,145,1912-05,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.022446505098674834,0.0,0.0,0.22090977632570996,0.010040346657637447
2,S,missing,CA,Mr,36.75,1.0,1.0,19.0,33112.0,146,1912-04,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07173122281533045,0.125,0.16666666666666666,0.23347574767529528,0.001433339621581371
3,S,missing,missing,Mr,7.7958,0.0,0.0,27.0,350043.0,147,1912-05,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015216388212891242,0.0,0.0,0.33400351847197784,0.0151525278194373
3,S,missing,WC,Miss,34.375,2.0,2.0,9.0,6608.0,148,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06709553154495196,0.25,0.3333333333333333,0.10781603417944208,0.00028604458261082693
2,S,F,missing,Mr,26.0,0.0,2.0,36.5,230080.0,149,1912-07,0,test,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.050748620223090936,0.0,0.3333333333333333,0.4533802462930384,0.00995961524925833
2,S,missing,missing,LOW,13.0,0.0,0.0,42.0,244310.0,150,1912-05,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.025374310111545468,0.0,0.0,0.5224930887157577,0.010575598059571902
2,S,missing,LOW,LOW,12.525,0.0,0.0,51.0,1166.0,151,1912-07,0,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02444717185746977,0.0,0.0,0.6355868308620256,5.047336309385959e-05
1,S,C,missing,Mrs,66.6,1.0,0.0,22.0,113776.0,152,1912-05,1,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12999454257145598,0.125,0.0,0.2711736617240513,0.00492509207492879
3,S,missing,A,Mr,8.05,0.0,0.0,55.5,511206.0,153,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.6921337019351596,0.022128890269090554
3,S,missing,A,Mr,14.5,0.0,2.0,40.5,5851.0,154,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.028302115124416098,0.0,0.3333333333333333,0.5036441316913798,0.00025327585545640864
3,S,missing,LOW,Mr,7.3125,0.0,0.0,29.69911764705882,265302.0,155,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.014273049437744325,0.0,0.0,0.36792055349407915,0.01148429174573511
